sqft,bedrooms,bathrooms,clean_type,clutter,fridge,oven,labor_hours,clock_hours,rate_check_hours,price,solo_label,solo_hours,solo_price
4400,5,1,deep,high,no,yes,6.45,3.23,40.01,290,,,
4400,5,1,deep,high,yes,no,5.51,2.76,39.61,250,SOLO DEEP,5.51,250
4400,5,1,deep,high,yes,yes,6.14,3.07,41.71,275,,,
4400,5,2,standard,low,no,no,3.17,1.58,5.88,140,SOLO STANDARD,3.17,145
4400,5,2,standard,low,no,yes,3.79,1.9,7.98,170,SOLO STANDARD,3.79,170
4400,5,2,standard,low,yes,no,2.85,1.43,7.58,130,SOLO STANDARD,2.85,130
4400,5,2,standard,low,yes,yes,3.48,1.74,9.68,155,SOLO STANDARD,3.48,155
4400,5,2,standard,medium,no,no,3.46,1.73,7.61,155,SOLO STANDARD,3.46,155
4400,5,2,standard,medium,no,yes,4.09,2.05,9.71,185,SOLO STANDARD,4.09,185
4400,5,2,standard,medium,yes,no,3.15,1.58,9.31,140,SOLO STANDARD,3.15,140
4400,5,2,standard,medium,yes,yes,3.78,1.89,11.41,170,SOLO STANDARD,3.78,170
4400,5,2,standard,high,no,no,4.18,2.09,18.85,190,SOLO STANDARD,4.18,190
4400,5,2,standard,high,no,yes,4.81,2.41,20.95,215,SOLO STANDARD,4.81,215
4400,5,2,standard,high,yes,no,3.87,1.94,20.55,175,SOLO STANDARD,3.87,175
4400,5,2,standard,high,yes,yes,4.5,2.25,22.65,205,SOLO STANDARD,4.5,205
4400,5,2,deep,low,no,no,4.96,2.48,11.82,225,SOLO DEEP,4.96,225
4400,5,2,deep,low,no,yes,5.59,2.79,13.92,250,SOLO DEEP,5.59,250
4400,5,2,deep,low,yes,no,4.65,2.32,13.52,210,SOLO DEEP,4.65,210
4400,5,2,deep,low,yes,yes,5.28,2.64,15.62,235,SOLO DEEP,5.28,240
4400,5,2,deep,medium,no,no,5.25,2.63,15.31,235,SOLO DEEP,5.25,235
4400,5,2,deep,medium,no,yes,5.88,2.94,17.41,265,SOLO DEEP,5.88,265
4400,5,2,deep,medium,yes,no,4.94,2.47,17.01,220,SOLO DEEP,4.94,220
4400,5,2,deep,medium,yes,yes,5.57,2.79,19.11,250,SOLO DEEP,5.57,250
4400,5,2,deep,high,no,no,5.97,2.99,37.91,270,SOLO DEEP,5.97,270
4400,5,2,deep,high,no,yes,6.6,3.3,40.01,295,,,
4400,5,2,deep,high,yes,no,5.66,2.83,39.61,255,SOLO DEEP,5.66,255
4400,5,2,deep,high,yes,yes,6.29,3.15,41.71,285,,,
4400,5,3,standard,low,no,no,3.32,1.66,5.88,150,SOLO STANDARD,3.32,150
4400,5,3,standard,low,no,yes,3.94,1.97,7.98,180,SOLO STANDARD,3.94,175
4400,5,3,standard,low,yes,no,3,1.5,7.58,135,SOLO STANDARD,3,135
4400,5,3,standard,low,yes,yes,3.63,1.82,9.68,165,SOLO STANDARD,3.63,165
4400,5,3,standard,medium,no,no,3.61,1.81,7.61,165,SOLO STANDARD,3.61,160
4400,5,3,standard,medium,no,yes,4.24,2.12,9.71,190,SOLO STANDARD,4.24,190
4400,5,3,standard,medium,yes,no,3.3,1.65,9.31,150,SOLO STANDARD,3.3,150
4400,5,3,standard,medium,yes,yes,3.93,1.96,11.41,175,SOLO STANDARD,3.93,175
4400,5,3,standard,high,no,no,4.33,2.17,18.85,195,SOLO STANDARD,4.33,195
4400,5,3,standard,high,no,yes,4.96,2.48,20.95,225,SOLO STANDARD,4.96,225
4400,5,3,standard,high,yes,no,4.02,2.01,20.55,180,SOLO STANDARD,4.02,180
4400,5,3,standard,high,yes,yes,4.65,2.33,22.65,210,SOLO STANDARD,4.65,210
4400,5,3,deep,low,no,no,5.11,2.55,11.82,230,SOLO DEEP,5.11,230
4400,5,3,deep,low,no,yes,5.74,2.87,13.92,260,SOLO DEEP,5.74,260
4400,5,3,deep,low,yes,no,4.8,2.4,13.52,215,SOLO DEEP,4.8,215
4400,5,3,deep,low,yes,yes,5.43,2.71,15.62,245,SOLO DEEP,5.43,245
4400,5,3,deep,medium,no,no,5.4,2.7,15.31,245,SOLO DEEP,5.4,245
4400,5,3,deep,medium,no,yes,6.03,3.02,17.41,270,,,
4400,5,3,deep,medium,yes,no,5.09,2.55,17.01,230,SOLO DEEP,5.09,230
4400,5,3,deep,medium,yes,yes,5.72,2.86,19.11,255,SOLO DEEP,5.72,255
4400,5,3,deep,high,no,no,6.13,3.06,37.91,275,,,
4400,5,3,deep,high,no,yes,6.75,3.38,40.01,305,,,
4400,5,3,deep,high,yes,no,5.81,2.91,39.61,260,SOLO DEEP,5.81,260
4400,5,3,deep,high,yes,yes,6.44,3.22,41.71,290,,,
4400,5,4,standard,low,no,no,3.47,1.73,5.88,155,SOLO STANDARD,3.47,155
4400,5,4,standard,low,no,yes,4.09,2.05,7.98,185,SOLO STANDARD,4.09,185
4400,5,4,standard,low,yes,no,3.15,1.58,7.58,140,SOLO STANDARD,3.15,140
4400,5,4,standard,low,yes,yes,3.78,1.89,9.68,170,SOLO STANDARD,3.78,170
4400,5,4,standard,medium,no,no,3.76,1.88,7.61,170,SOLO STANDARD,3.76,170
4400,5,4,standard,medium,no,yes,4.39,2.2,9.71,200,SOLO STANDARD,4.39,200
4400,5,4,standard,medium,yes,no,3.45,1.73,9.31,155,SOLO STANDARD,3.45,155
4400,5,4,standard,medium,yes,yes,4.08,2.04,11.41,185,SOLO STANDARD,4.08,185
4400,5,4,standard,high,no,no,4.48,2.24,18.85,200,SOLO STANDARD,4.48,200
4400,5,4,standard,high,no,yes,5.11,2.56,20.95,230,SOLO STANDARD,5.11,230
4400,5,4,standard,high,yes,no,4.17,2.09,20.55,190,SOLO STANDARD,4.17,190
4400,5,4,standard,high,yes,yes,4.8,2.4,22.65,215,SOLO STANDARD,4.8,215
4400,5,4,deep,low,no,no,5.26,2.63,11.82,235,SOLO DEEP,5.26,235
4400,5,4,deep,low,no,yes,5.89,2.94,13.92,265,SOLO DEEP,5.89,265
4400,5,4,deep,low,yes,no,4.95,2.47,13.52,225,SOLO DEEP,4.95,225
4400,5,4,deep,low,yes,yes,5.58,2.79,15.62,250,SOLO DEEP,5.58,250
4400,5,4,deep,medium,no,no,5.55,2.78,15.31,250,SOLO DEEP,5.55,250
4400,5,4,deep,medium,no,yes,6.18,3.09,17.41,280,,,
4400,5,4,deep,medium,yes,no,5.24,2.62,17.01,235,SOLO DEEP,5.24,235
4400,5,4,deep,medium,yes,yes,5.87,2.94,19.11,265,SOLO DEEP,5.87,265
4400,5,4,deep,high,no,no,6.28,3.14,37.91,280,,,
4400,5,4,deep,high,no,yes,6.9,3.45,40.01,310,,,
4400,5,4,deep,high,yes,no,5.96,2.98,39.61,270,SOLO DEEP,5.96,270
4400,5,4,deep,high,yes,yes,6.59,3.3,41.71,295,,,
4400,5,5,standard,low,no,no,3.62,1.81,5.88,165,SOLO STANDARD,3.62,165
4400,5,5,standard,low,no,yes,4.25,2.12,7.98,190,SOLO STANDARD,4.25,190
4400,5,5,standard,low,yes,no,3.31,1.65,7.58,150,SOLO STANDARD,3.31,150
4400,5,5,standard,low,yes,yes,3.93,1.97,9.68,175,SOLO STANDARD,3.93,175
4400,5,5,standard,medium,no,no,3.91,1.96,7.61,175,SOLO STANDARD,3.91,175
4400,5,5,standard,medium,no,yes,4.54,2.27,9.71,205,SOLO STANDARD,4.54,205
4400,5,5,standard,medium,yes,no,3.6,1.8,9.31,160,SOLO STANDARD,3.6,160
4400,5,5,standard,medium,yes,yes,4.23,2.12,11.41,190,SOLO STANDARD,4.23,190
4400,5,5,standard,high,no,no,4.63,2.32,18.85,210,SOLO STANDARD,4.63,210
4400,5,5,standard,high,no,yes,5.26,2.63,20.95,235,SOLO STANDARD,5.26,235
4400,5,5,standard,high,yes,no,4.32,2.16,20.55,195,SOLO STANDARD,4.32,195
4400,5,5,standard,high,yes,yes,4.95,2.48,22.65,225,SOLO STANDARD,4.95,225
4400,5,5,deep,low,no,no,5.41,2.7,11.82,245,SOLO DEEP,5.41,245
4400,5,5,deep,low,no,yes,6.04,3.02,13.92,270,,,
4400,5,5,deep,low,yes,no,5.1,2.55,13.52,230,SOLO DEEP,5.1,230
4400,5,5,deep,low,yes,yes,5.73,2.86,15.62,260,SOLO DEEP,5.73,260
4400,5,5,deep,medium,no,no,5.7,2.85,15.31,255,SOLO DEEP,5.7,255
4400,5,5,deep,medium,no,yes,6.33,3.17,17.41,285,,,
4400,5,5,deep,medium,yes,no,5.39,2.7,17.01,245,SOLO DEEP,5.39,245
4400,5,5,deep,medium,yes,yes,6.02,3.01,19.11,270,,,
4400,5,5,deep,high,no,no,6.43,3.21,37.91,290,,,
4400,5,5,deep,high,no,yes,7.05,3.53,40.01,315,,,
4400,5,5,deep,high,yes,no,6.11,3.06,39.61,275,,,
4400,5,5,deep,high,yes,yes,6.74,3.37,41.71,305,,,
4400,6,1,standard,low,no,no,3.58,1.79,5.88,160,SOLO STANDARD,3.58,160
4400,6,1,standard,low,no,yes,4.2,2.1,7.98,190,SOLO STANDARD,4.2,190
4400,6,1,standard,low,yes,no,3.26,1.63,7.58,145,SOLO STANDARD,3.26,145
4400,6,1,standard,low,yes,yes,3.89,1.95,9.68,175,SOLO STANDARD,3.89,175
4400,6,1,standard,medium,no,no,3.87,1.94,7.61,175,SOLO STANDARD,3.87,175
4400,6,1,standard,medium,no,yes,4.5,2.25,9.71,205,SOLO STANDARD,4.5,205
4400,6,1,standard,medium,yes,no,3.56,1.78,9.31,160,SOLO STANDARD,3.56,160
4400,6,1,standard,medium,yes,yes,4.19,2.09,11.41,190,SOLO STANDARD,4.19,190
4400,6,1,standard,high,no,no,4.59,2.3,18.85,205,SOLO STANDARD,4.59,205
4400,6,1,standard,high,no,yes,5.22,2.61,20.95,235,SOLO STANDARD,5.22,235
4400,6,1,standard,high,yes,no,4.28,2.14,20.55,195,SOLO STANDARD,4.28,195
4400,6,1,standard,high,yes,yes,4.91,2.46,22.65,220,SOLO STANDARD,4.91,220
4400,6,1,deep,low,no,no,5.37,2.68,11.82,240,SOLO DEEP,5.37,240
4400,6,1,deep,low,no,yes,6,3,13.92,270,SOLO DEEP,6,270
4400,6,1,deep,low,yes,no,5.06,2.53,13.52,230,SOLO DEEP,5.06,230
4400,6,1,deep,low,yes,yes,5.69,2.84,15.62,255,SOLO DEEP,5.69,255
4400,6,1,deep,medium,no,no,5.66,2.83,15.31,255,SOLO DEEP,5.66,255
4400,6,1,deep,medium,no,yes,6.29,3.15,17.41,285,,,
4400,6,1,deep,medium,yes,no,5.35,2.68,17.01,240,SOLO DEEP,5.35,240
4400,6,1,deep,medium,yes,yes,5.98,2.99,19.11,270,SOLO DEEP,5.98,270
4400,6,1,deep,high,no,no,6.39,3.19,37.91,285,,,
4400,6,1,deep,high,no,yes,7.01,3.51,40.01,315,,,
4400,6,1,deep,high,yes,no,6.07,3.04,39.61,275,,,
4400,6,1,deep,high,yes,yes,6.7,3.35,41.71,300,,,
4400,6,2,standard,low,no,no,3.73,1.86,5.88,170,SOLO STANDARD,3.73,170
4400,6,2,standard,low,no,yes,4.36,2.18,7.98,195,SOLO STANDARD,4.36,195
4400,6,2,standard,low,yes,no,3.42,1.71,7.58,155,SOLO STANDARD,3.42,155
4400,6,2,standard,low,yes,yes,4.04,2.02,9.68,180,SOLO STANDARD,4.04,180
4400,6,2,standard,medium,no,no,4.02,2.01,7.61,180,SOLO STANDARD,4.02,180
4400,6,2,standard,medium,no,yes,4.65,2.33,9.71,210,SOLO STANDARD,4.65,210
4400,6,2,standard,medium,yes,no,3.71,1.86,9.31,165,SOLO STANDARD,3.71,165
4400,6,2,standard,medium,yes,yes,4.34,2.17,11.41,195,SOLO STANDARD,4.34,195
4400,6,2,standard,high,no,no,4.74,2.37,18.85,215,SOLO STANDARD,4.74,215
4400,6,2,standard,high,no,yes,5.37,2.69,20.95,240,SOLO STANDARD,5.37,240
4400,6,2,standard,high,yes,no,4.43,2.22,20.55,200,SOLO STANDARD,4.43,200
4400,6,2,standard,high,yes,yes,5.06,2.53,22.65,230,SOLO STANDARD,5.06,230
4400,6,2,deep,low,no,no,5.52,2.76,11.82,250,SOLO DEEP,5.52,250
4400,6,2,deep,low,no,yes,6.15,3.07,13.92,275,,,
4400,6,2,deep,low,yes,no,5.21,2.6,13.52,235,SOLO DEEP,5.21,235
4400,6,2,deep,low,yes,yes,5.84,2.92,15.62,265,SOLO DEEP,5.84,265
4400,6,2,deep,medium,no,no,5.81,2.91,15.31,260,SOLO DEEP,5.81,260
4400,6,2,deep,medium,no,yes,6.44,3.22,17.41,290,,,
4400,6,2,deep,medium,yes,no,5.5,2.75,17.01,250,SOLO DEEP,5.5,250
4400,6,2,deep,medium,yes,yes,6.13,3.07,19.11,275,,,
4400,6,2,deep,high,no,no,6.54,3.27,37.91,295,,,
4400,6,2,deep,high,no,yes,7.16,3.58,40.01,320,,,
4400,6,2,deep,high,yes,no,6.22,3.11,39.61,280,,,
4400,6,2,deep,high,yes,yes,6.85,3.43,41.71,310,,,
4400,6,3,standard,low,no,no,3.88,1.94,5.88,175,SOLO STANDARD,3.88,175
4400,6,3,standard,low,no,yes,4.51,2.25,7.98,205,SOLO STANDARD,4.51,205
4400,6,3,standard,low,yes,no,3.57,1.78,7.58,160,SOLO STANDARD,3.57,160
4400,6,3,standard,low,yes,yes,4.19,2.1,9.68,190,SOLO STANDARD,4.19,190
4400,6,3,standard,medium,no,no,4.17,2.09,7.61,190,SOLO STANDARD,4.17,190
4400,6,3,standard,medium,no,yes,4.8,2.4,9.71,215,SOLO STANDARD,4.8,215
4400,6,3,standard,medium,yes,no,3.86,1.93,9.31,175,SOLO STANDARD,3.86,175
4400,6,3,standard,medium,yes,yes,4.49,2.25,11.41,200,SOLO STANDARD,4.49,200
4400,6,3,standard,high,no,no,4.89,2.45,18.85,220,SOLO STANDARD,4.89,220
4400,6,3,standard,high,no,yes,5.52,2.76,20.95,250,SOLO STANDARD,5.52,250
4400,6,3,standard,high,yes,no,4.58,2.29,20.55,205,SOLO STANDARD,4.58,205
4400,6,3,standard,high,yes,yes,5.21,2.61,22.65,235,SOLO STANDARD,5.21,235
4400,6,3,deep,low,no,no,5.67,2.83,11.82,255,SOLO DEEP,5.67,255
4400,6,3,deep,low,no,yes,6.3,3.15,13.92,285,,,
4400,6,3,deep,low,yes,no,5.36,2.68,13.52,240,SOLO DEEP,5.36,240
4400,6,3,deep,low,yes,yes,5.99,2.99,15.62,270,SOLO DEEP,5.99,270
4400,6,3,deep,medium,no,no,5.96,2.98,15.31,270,SOLO DEEP,5.96,270
4400,6,3,deep,medium,no,yes,6.59,3.3,17.41,295,,,
4400,6,3,deep,medium,yes,no,5.65,2.83,17.01,255,SOLO DEEP,5.65,255
4400,6,3,deep,medium,yes,yes,6.28,3.14,19.11,285,,,
4400,6,3,deep,high,no,no,6.69,3.34,37.91,300,,,
4400,6,3,deep,high,no,yes,7.31,3.66,40.01,330,,,
4400,6,3,deep,high,yes,no,6.37,3.19,39.61,285,,,
4400,6,3,deep,high,yes,yes,7,3.5,41.71,315,,,
4400,6,4,standard,low,no,no,4.03,2.01,5.88,180,SOLO STANDARD,4.03,180
4400,6,4,standard,low,no,yes,4.66,2.33,7.98,210,SOLO STANDARD,4.66,210
4400,6,4,standard,low,yes,no,3.72,1.86,7.58,165,SOLO STANDARD,3.72,165
4400,6,4,standard,low,yes,yes,4.34,2.17,9.68,195,SOLO STANDARD,4.34,195
4400,6,4,standard,medium,no,no,4.32,2.16,7.61,195,SOLO STANDARD,4.32,195
4400,6,4,standard,medium,no,yes,4.95,2.48,9.71,225,SOLO STANDARD,4.95,225
4400,6,4,standard,medium,yes,no,4.01,2.01,9.31,180,SOLO STANDARD,4.01,180
4400,6,4,standard,medium,yes,yes,4.64,2.32,11.41,210,SOLO STANDARD,4.64,210
4400,6,4,standard,high,no,no,5.04,2.52,18.85,225,SOLO STANDARD,5.04,225
4400,6,4,standard,high,no,yes,5.67,2.84,20.95,255,SOLO STANDARD,5.67,255
4400,6,4,standard,high,yes,no,4.73,2.37,20.55,215,SOLO STANDARD,4.73,215
4400,6,4,standard,high,yes,yes,5.36,2.68,22.65,240,SOLO STANDARD,5.36,240
4400,6,4,deep,low,no,no,5.82,2.91,11.82,260,SOLO DEEP,5.82,260
4400,6,4,deep,low,no,yes,6.45,3.22,13.92,290,,,
4400,6,4,deep,low,yes,no,5.51,2.75,13.52,250,SOLO DEEP,5.51,250
4400,6,4,deep,low,yes,yes,6.14,3.07,15.62,275,,,
4400,6,4,deep,medium,no,no,6.11,3.06,15.31,275,,,
4400,6,4,deep,medium,no,yes,6.74,3.37,17.41,305,,,
4400,6,4,deep,medium,yes,no,5.8,2.9,17.01,260,SOLO DEEP,5.8,260
4400,6,4,deep,medium,yes,yes,6.43,3.22,19.11,290,,,
4400,6,4,deep,high,no,no,6.84,3.42,37.91,310,,,
4400,6,4,deep,high,no,yes,7.47,3.73,40.01,335,,,
4400,6,4,deep,high,yes,no,6.53,3.26,39.61,295,,,
4400,6,4,deep,high,yes,yes,7.15,3.58,41.71,320,,,
4400,6,5,standard,low,no,no,4.18,2.09,5.88,190,SOLO STANDARD,4.18,190
4400,6,5,standard,low,no,yes,4.81,2.4,7.98,215,SOLO STANDARD,4.81,215
4400,6,5,standard,low,yes,no,3.87,1.93,7.58,175,SOLO STANDARD,3.87,175
4400,6,5,standard,low,yes,yes,4.5,2.25,9.68,200,SOLO STANDARD,4.5,205
4400,6,5,standard,medium,no,no,4.47,2.24,7.61,200,SOLO STANDARD,4.47,200
4400,6,5,standard,medium,no,yes,5.1,2.55,9.71,230,SOLO STANDARD,5.1,230
4400,6,5,standard,medium,yes,no,4.16,2.08,9.31,185,SOLO STANDARD,4.16,185
4400,6,5,standard,medium,yes,yes,4.79,2.4,11.41,215,SOLO STANDARD,4.79,215
4400,6,5,standard,high,no,no,5.19,2.6,18.85,235,SOLO STANDARD,5.19,235
4400,6,5,standard,high,no,yes,5.82,2.91,20.95,260,SOLO STANDARD,5.82,260
4400,6,5,standard,high,yes,no,4.88,2.44,20.55,220,SOLO STANDARD,4.88,220
4400,6,5,standard,high,yes,yes,5.51,2.76,22.65,250,SOLO STANDARD,5.51,250
4400,6,5,deep,low,no,no,5.97,2.98,11.82,270,SOLO DEEP,5.97,270
4400,6,5,deep,low,no,yes,6.6,3.3,13.92,295,,,
4400,6,5,deep,low,yes,no,5.66,2.83,13.52,255,SOLO DEEP,5.66,255
4400,6,5,deep,low,yes,yes,6.29,3.14,15.62,285,,,
4400,6,5,deep,medium,no,no,6.26,3.13,15.31,280,,,
4400,6,5,deep,medium,no,yes,6.89,3.45,17.41,310,,,
4400,6,5,deep,medium,yes,no,5.95,2.98,17.01,270,SOLO DEEP,5.95,270
4400,6,5,deep,medium,yes,yes,6.58,3.29,19.11,295,,,
4400,6,5,deep,high,no,no,6.99,3.49,37.91,315,,,
4400,6,5,deep,high,no,yes,7.62,3.81,40.01,345,,,
4400,6,5,deep,high,yes,no,6.68,3.34,39.61,300,,,
4400,6,5,deep,high,yes,yes,7.3,3.65,41.71,330,,,
4600,1,1,standard,low,no,no,0.75,0.38,6.15,35,SOLO STANDARD,0.75,35
4600,1,1,standard,low,no,yes,1.38,0.69,8.25,60,SOLO STANDARD,1.38,60
4600,1,1,standard,low,yes,no,0.5,0.25,7.85,25,SOLO STANDARD,0.5,25
4600,1,1,standard,low,yes,yes,1.07,0.54,9.95,50,SOLO STANDARD,1.07,50
4600,1,1,standard,medium,no,no,1.05,0.52,7.96,45,SOLO STANDARD,1.05,45
4600,1,1,standard,medium,no,yes,1.68,0.84,10.06,75,SOLO STANDARD,1.68,75
4600,1,1,standard,medium,yes,no,0.74,0.37,9.66,35,SOLO STANDARD,0.74,35
4600,1,1,standard,medium,yes,yes,1.37,0.68,11.76,60,SOLO STANDARD,1.37,60
4600,1,1,standard,high,no,no,1.77,0.88,19.71,80,SOLO STANDARD,1.77,80
4600,1,1,standard,high,no,yes,2.4,1.2,21.81,110,SOLO STANDARD,2.4,110
4600,1,1,standard,high,yes,no,1.46,0.73,21.41,65,SOLO STANDARD,1.46,65
4600,1,1,standard,high,yes,yes,2.09,1.04,23.51,95,SOLO STANDARD,2.09,95
4600,1,1,deep,low,no,no,2.54,1.27,12.36,115,SOLO DEEP,2.54,115
4600,1,1,deep,low,no,yes,3.17,1.59,14.46,145,SOLO DEEP,3.17,145
4600,1,1,deep,low,yes,no,2.23,1.12,14.06,100,SOLO DEEP,2.23,100
4600,1,1,deep,low,yes,yes,2.86,1.43,16.16,130,SOLO DEEP,2.86,130
4600,1,1,deep,medium,no,no,2.84,1.42,16,130,SOLO DEEP,2.84,130
4600,1,1,deep,medium,no,yes,3.47,1.73,18.1,155,SOLO DEEP,3.47,155
4600,1,1,deep,medium,yes,no,2.53,1.26,17.7,115,SOLO DEEP,2.53,115
4600,1,1,deep,medium,yes,yes,3.16,1.58,19.8,140,SOLO DEEP,3.16,140
4600,1,1,deep,high,no,no,3.56,1.78,39.63,160,SOLO DEEP,3.56,160
4600,1,1,deep,high,no,yes,4.19,2.1,41.73,190,SOLO DEEP,4.19,190
4600,1,1,deep,high,yes,no,3.25,1.63,41.33,145,SOLO DEEP,3.25,145
4600,1,1,deep,high,yes,yes,3.88,1.94,43.43,175,SOLO DEEP,3.88,175
4600,1,2,standard,low,no,no,0.9,0.45,6.15,40,SOLO STANDARD,0.9,40
4600,1,2,standard,low,no,yes,1.53,0.77,8.25,70,SOLO STANDARD,1.53,70
4600,1,2,standard,low,yes,no,0.59,0.3,7.85,25,SOLO STANDARD,0.59,25
4600,1,2,standard,low,yes,yes,1.22,0.61,9.95,55,SOLO STANDARD,1.22,55
4600,1,2,standard,medium,no,no,1.2,0.6,7.96,55,SOLO STANDARD,1.2,55
4600,1,2,standard,medium,no,yes,1.83,0.91,10.06,80,SOLO STANDARD,1.83,80
4600,1,2,standard,medium,yes,no,0.89,0.44,9.66,40,SOLO STANDARD,0.89,40
4600,1,2,standard,medium,yes,yes,1.52,0.76,11.76,70,SOLO STANDARD,1.52,70
4600,1,2,standard,high,no,no,1.92,0.96,19.71,85,SOLO STANDARD,1.92,85
4600,1,2,standard,high,no,yes,2.55,1.27,21.81,115,SOLO STANDARD,2.55,115
4600,1,2,standard,high,yes,no,1.61,0.8,21.41,70,SOLO STANDARD,1.61,70
4600,1,2,standard,high,yes,yes,2.24,1.12,23.51,100,SOLO STANDARD,2.24,100
4600,1,2,deep,low,no,no,2.69,1.35,12.36,120,SOLO DEEP,2.69,120
4600,1,2,deep,low,no,yes,3.32,1.66,14.46,150,SOLO DEEP,3.32,150
4600,1,2,deep,low,yes,no,2.38,1.19,14.06,105,SOLO DEEP,2.38,105
4600,1,2,deep,low,yes,yes,3.01,1.51,16.16,135,SOLO DEEP,3.01,135
4600,1,2,deep,medium,no,no,2.99,1.5,16,135,SOLO DEEP,2.99,135
4600,1,2,deep,medium,no,yes,3.62,1.81,18.1,165,SOLO DEEP,3.62,165
4600,1,2,deep,medium,yes,no,2.68,1.34,17.7,120,SOLO DEEP,2.68,120
4600,1,2,deep,medium,yes,yes,3.31,1.65,19.8,150,SOLO DEEP,3.31,150
4600,1,2,deep,high,no,no,3.71,1.86,39.63,165,SOLO DEEP,3.71,165
4600,1,2,deep,high,no,yes,4.34,2.17,41.73,195,SOLO DEEP,4.34,195
4600,1,2,deep,high,yes,no,3.4,1.7,41.33,155,SOLO DEEP,3.4,155
4600,1,2,deep,high,yes,yes,4.03,2.02,43.43,180,SOLO DEEP,4.03,180
4600,1,3,standard,low,no,no,1.05,0.53,6.15,45,SOLO STANDARD,1.05,45
4600,1,3,standard,low,no,yes,1.68,0.84,8.25,75,SOLO STANDARD,1.68,75
4600,1,3,standard,low,yes,no,0.74,0.37,7.85,35,SOLO STANDARD,0.74,35
4600,1,3,standard,low,yes,yes,1.37,0.69,9.95,60,SOLO STANDARD,1.37,60
4600,1,3,standard,medium,no,no,1.35,0.67,7.96,60,SOLO STANDARD,1.35,60
4600,1,3,standard,medium,no,yes,1.98,0.99,10.06,90,SOLO STANDARD,1.98,90
4600,1,3,standard,medium,yes,no,1.04,0.52,9.66,45,SOLO STANDARD,1.04,45
4600,1,3,standard,medium,yes,yes,1.67,0.83,11.76,75,SOLO STANDARD,1.67,75
4600,1,3,standard,high,no,no,2.07,1.04,19.71,95,SOLO STANDARD,2.07,95
4600,1,3,standard,high,no,yes,2.7,1.35,21.81,120,SOLO STANDARD,2.7,120
4600,1,3,standard,high,yes,no,1.76,0.88,21.41,80,SOLO STANDARD,1.76,80
4600,1,3,standard,high,yes,yes,2.39,1.19,23.51,105,SOLO STANDARD,2.39,110
4600,1,3,deep,low,no,no,2.85,1.42,12.36,130,SOLO DEEP,2.85,130
4600,1,3,deep,low,no,yes,3.47,1.74,14.46,155,SOLO DEEP,3.47,155
4600,1,3,deep,low,yes,no,2.53,1.27,14.06,115,SOLO DEEP,2.53,115
4600,1,3,deep,low,yes,yes,3.16,1.58,16.16,140,SOLO DEEP,3.16,140
4600,1,3,deep,medium,no,no,3.14,1.57,16,140,SOLO DEEP,3.14,140
4600,1,3,deep,medium,no,yes,3.77,1.89,18.1,170,SOLO DEEP,3.77,170
4600,1,3,deep,medium,yes,no,2.83,1.42,17.7,125,SOLO DEEP,2.83,125
4600,1,3,deep,medium,yes,yes,3.46,1.73,19.8,155,SOLO DEEP,3.46,155
4600,1,3,deep,high,no,no,3.86,1.93,39.63,175,SOLO DEEP,3.86,175
4600,1,3,deep,high,no,yes,4.49,2.25,41.73,200,SOLO DEEP,4.49,200
4600,1,3,deep,high,yes,no,3.55,1.78,41.33,160,SOLO DEEP,3.55,160
4600,1,3,deep,high,yes,yes,4.18,2.09,43.43,190,SOLO DEEP,4.18,190
4600,1,4,standard,low,no,no,1.2,0.6,6.15,55,SOLO STANDARD,1.2,55
4600,1,4,standard,low,no,yes,1.83,0.92,8.25,80,SOLO STANDARD,1.83,80
4600,1,4,standard,low,yes,no,0.89,0.45,7.85,40,SOLO STANDARD,0.89,40
4600,1,4,standard,low,yes,yes,1.52,0.76,9.95,70,SOLO STANDARD,1.52,70
4600,1,4,standard,medium,no,no,1.5,0.75,7.96,65,SOLO STANDARD,1.5,70
4600,1,4,standard,medium,no,yes,2.13,1.06,10.06,95,SOLO STANDARD,2.13,95
4600,1,4,standard,medium,yes,no,1.19,0.59,9.66,55,SOLO STANDARD,1.19,55
4600,1,4,standard,medium,yes,yes,1.82,0.91,11.76,80,SOLO STANDARD,1.82,80
4600,1,4,standard,high,no,no,2.22,1.11,19.71,100,SOLO STANDARD,2.22,100
4600,1,4,standard,high,no,yes,2.85,1.42,21.81,130,SOLO STANDARD,2.85,130
4600,1,4,standard,high,yes,no,1.91,0.95,21.41,85,SOLO STANDARD,1.91,85
4600,1,4,standard,high,yes,yes,2.54,1.27,23.51,115,SOLO STANDARD,2.54,115
4600,1,4,deep,low,no,no,3,1.5,12.36,135,SOLO DEEP,3,135
4600,1,4,deep,low,no,yes,3.62,1.81,14.46,165,SOLO DEEP,3.62,165
4600,1,4,deep,low,yes,no,2.68,1.34,14.06,120,SOLO DEEP,2.68,120
4600,1,4,deep,low,yes,yes,3.31,1.66,16.16,150,SOLO DEEP,3.31,150
4600,1,4,deep,medium,no,no,3.29,1.65,16,150,SOLO DEEP,3.29,150
4600,1,4,deep,medium,no,yes,3.92,1.96,18.1,175,SOLO DEEP,3.92,175
4600,1,4,deep,medium,yes,no,2.98,1.49,17.7,135,SOLO DEEP,2.98,135
4600,1,4,deep,medium,yes,yes,3.61,1.8,19.8,160,SOLO DEEP,3.61,160
4600,1,4,deep,high,no,no,4.01,2.01,39.63,180,SOLO DEEP,4.01,180
